entry_time,exit_time,regime,pnl,hours,safety_orders,capital,entry_distance_ema200_pct,entry_ema200_slope_pct
2025-09-29T00:00:00Z,2025-09-29T00:00:00Z,Low,1.2984999999999716,4,0,100.0,-14.786250065999573,-0.14838501995867448
2025-09-29T04:00:00Z,2025-09-29T12:00:00Z,Low,6.700260000000009,12,2,516.0,-14.490829613840939,-0.1454246871377851
2025-09-29T16:00:00Z,2025-09-29T20:00:00Z,Low,6.700260000000009,8,2,516.0,-14.40546856045437,-0.1445692731584125
2025-09-30T00:00:00Z,2025-10-01T08:00:00Z,Low,6.700260000000009,36,2,516.0,-14.072318078701606,-0.1412305895569399
2025-10-01T12:00:00Z,2025-10-01T12:00:00Z,Low,1.2985,4,0,100.0,-13.379140709025805,-0.13428316357408931
2025-10-01T16:00:00Z,2025-10-01T16:00:00Z,Low,1.2984999999999858,4,0,100.0,-9.421762414416124,-0.09460150035991433
2025-10-01T20:00:00Z,2025-10-01T20:00:00Z,Low,1.2985,4,0,100.0,-8.44642832240321,-0.08481672701858844
2025-10-02T00:00:00Z,2025-10-02T00:00:00Z,Low,1.2984999999999858,4,0,100.0,-7.130864056642594,-0.07161565067286269
2025-10-02T04:00:00Z,2025-10-02T08:00:00Z,Low,3.3760999999999775,8,1,260.0,-4.521805380248911,-0.04542463684999998
2025-10-02T12:00:00Z,2025-10-02T16:00:00Z,Low,3.3760999999999206,8,1,260.0,-0.751523116747943,-0.0075524257138082085
2025-10-02T20:00:00Z,2025-10-02T20:00:00Z,Low,1.2985,4,0,100.0,2.0043337669850336,0.020148116607932032
2025-10-03T00:00:00Z,2025-10-03T04:00:00Z,Low,3.3760999999999775,8,1,260.0,3.960014896363795,0.03981499071283867
2025-10-03T08:00:00Z,2025-10-03T16:00:00Z,Low,12.018915999999788,12,3,925.6000000000001,3.8407782732405416,0.03861569262686437
2025-10-03T20:00:00Z,2025-10-04T12:00:00Z,Low,20.52876559999984,20,4,1580.9600000000003,1.9703302014592472,0.019806235675390305
2025-10-04T16:00:00Z,2025-10-05T00:00:00Z,Low,3.3760999999999775,12,1,260.0,0.13576287882723914,0.0013644696610137785
2025-10-05T04:00:00Z,2025-10-05T08:00:00Z,Low,6.700260000000009,8,2,516.0,4.357402753494366,0.04381217916176183
2025-10-05T12:00:00Z,2025-10-05T20:00:00Z,Low,12.018916000000015,12,3,925.6000000000001,4.865525358675105,0.048923675904855024
2025-10-06T00:00:00Z,2025-10-06T12:00:00Z,Low,3.3760999999999775,16,1,260.0,3.1331751000758246,0.03149911580431208
2025-10-06T16:00:00Z,2025-10-06T20:00:00Z,Low,6.700260000000009,8,2,516.0,3.8271877025492396,0.038478998653812546
2025-10-07T00:00:00Z,2025-10-07T04:00:00Z,Low,3.3761000000000343,8,1,260.0,1.7803837981119397,0.017896506780101795
2025-10-07T08:00:00Z,2025-10-15T08:00:00Z,Low,55.9297399359989,196,6,4307.257600000001,1.6271038196612464,0.016355476786422685
2025-10-15T12:00:00Z,2025-10-17T20:00:00Z,Medium,9.224544000000062,60,3,710.3999999999999,0.9033963884492069,0.009080185110676986
2025-10-18T00:00:00Z,2025-10-18T00:00:00Z,Medium,1.2984999999999858,4,0,100.0,-8.027226138386013,-0.0806106064594414
2025-10-18T04:00:00Z,2025-10-18T04:00:00Z,Medium,1.2984999999999858,4,0,100.0,-6.600181377219028,-0.06628950903907471
2025-10-18T08:00:00Z,2025-10-19T12:00:00Z,Medium,1.2984999999999858,32,0,100.0,-7.043791846680126,-0.07074179840855788
2025-10-19T16:00:00Z,2025-10-19T16:00:00Z,Medium,1.2985,4,0,100.0,-5.71030613709278,-0.05735709418515089
2025-10-19T20:00:00Z,2025-10-20T04:00:00Z,Medium,1.2984999999999858,12,0,100.0,-5.263648920750208,-0.052873023823141185
2025-10-20T08:00:00Z,2025-10-21T12:00:00Z,Medium,3.1163999999999943,32,1,240.0,-4.430184722380426,-0.04450465411047766
2025-10-21T16:00:00Z,2025-10-24T12:00:00Z,Medium,5.66146000000002,72,2,436.0,-3.2490751763283754,-0.03264336250190514
2025-10-24T16:00:00Z,2025-10-24T20:00:00Z,Medium,1.2985,8,0,100.0,-8.710068796996639,-0.08746181721153157
2025-10-25T00:00:00Z,2025-10-26T08:00:00Z,Medium,1.2985,36,0,100.0,-8.313841754199714,-0.08348644043872921
2025-10-26T12:00:00Z,2025-10-26T12:00:00Z,Medium,1.2985,4,0,100.0,-4.4853054896449756,-0.04505813562424299
2025-10-26T16:00:00Z,2025-10-26T16:00:00Z,Medium,1.2985,4,0,100.0,-5.446863721491524,-0.054712398107814586
2025-10-26T20:00:00Z,2025-10-27T16:00:00Z,Medium,3.116399999999966,24,1,240.0,-4.199488701402931,-0.04218811071818873
2025-10-27T20:00:00Z,2025-10-30T12:00:00Z,Medium,5.6614599999999635,68,2,436.0,-6.034150132915805,-0.06060796941755875
2025-10-30T16:00:00Z,2025-10-30T20:00:00Z,Medium,3.116399999999966,8,1,240.0,-15.407656048508155,-0.1546113975493757
2025-10-31T00:00:00Z,2025-10-31T04:00:00Z,Medium,1.2984999999999858,8,0,100.0,-17.234136769592332,-0.1729079154066948
2025-10-31T08:00:00Z,2025-10-31T08:00:00Z,Medium,1.2984999999999858,4,0,100.0,-16.60682459209739,-0.16662465856607245
2025-10-31T12:00:00Z,2025-10-31T20:00:00Z,Medium,1.2984999999999858,12,0,100.0,-16.36991666125941,-0.16425154593041613
2025-11-01T00:00:00Z,2025-11-05T04:00:00Z,Medium,9.22454399999995,104,3,710.3999999999999,-14.592910652500956,-0.14644763497463353
2025-11-05T08:00:00Z,2025-11-05T08:00:00Z,Medium,1.2984999999999858,4,0,100.0,-19.921445880360267,-0.19981547486105367
2025-11-05T12:00:00Z,2025-11-05T12:00:00Z,Medium,1.2984999999999858,4,0,100.0,-17.154636612430764,-0.17211167316913967
2025-11-05T16:00:00Z,2025-11-05T16:00:00Z,Medium,1.2984999999999858,4,0,100.0,-9.026621209999487,-0.09063758490990281
2025-11-05T20:00:00Z,2025-11-05T20:00:00Z,Medium,1.2984999999999858,4,0,100.0,-8.470381197236609,-0.0850570506613968
2025-11-06T00:00:00Z,2025-11-06T08:00:00Z,Medium,3.116399999999966,12,1,240.0,-7.021628269102842,-0.07051936343260845
2025-11-06T12:00:00Z,2025-11-07T00:00:00Z,Medium,5.6614599999999635,16,2,436.0,-9.4896735614026,-0.09528272905983126
2025-11-07T04:00:00Z,2025-11-07T12:00:00Z,Medium,3.1163999999999943,12,1,240.0,-15.180993567494227,-0.15234036970621645
2025-11-07T16:00:00Z,2025-11-07T16:00:00Z,Medium,1.2984999999999858,4,0,100.0,-18.13972110013401,-0.18197699478205154
2025-11-07T20:00:00Z,2025-11-10T00:00:00Z,High-Bear,53.58296607999943,56,5,4126.528,-5.2032587545114195,-0.05226672544266231
2025-11-10T04:00:00Z,2025-11-10T04:00:00Z,High-Bear,1.2984999999999858,4,0,100.0,-7.63801421306426,-0.0767050800818625
2025-11-10T08:00:00Z,2025-11-10T20:00:00Z,High-Bear,15.415791999999765,16,3,1187.2,-7.567765584187313,-0.07600014142352673
2025-11-11T00:00:00Z,2025-11-11T00:00:00Z,High-Bear,1.2984999999999858,4,0,100.0,-9.301752900927351,-0.09339764103660775
2025-11-11T04:00:00Z,2025-11-11T20:00:00Z,High-Bear,53.58296607999943,20,5,4126.528,-8.314631224406256,-0.083494361569314
2025-11-12T00:00:00Z,2025-11-12T00:00:00Z,High-Bear,1.2985,4,0,100.0,-14.995710341010426,-0.15048386147771264
2025-11-12T04:00:00Z,2025-11-12T04:00:00Z,High-Bear,1.2984999999999858,4,0,100.0,-14.813479180431443,-0.1486578671179406
2025-11-12T08:00:00Z,2025-11-12T12:00:00Z,High-Bear,3.635799999999988,8,1,280.0,-14.411306830907055,-0.14462777967654272
2025-11-12T16:00:00Z,2025-11-12T20:00:00Z,High-Bear,15.415791999999993,8,3,1187.2,-15.189077822204776,-0.15242137107069897
2025-11-13T00:00:00Z,2025-11-13T00:00:00Z,High-Bear,1.2984999999999858,4,0,100.0,24.91264834115845,0.2510068421412326
2025-11-21T00:00:00Z,2025-11-21T12:00:00Z,High-Bear,53.58296607999943,16,5,4126.528,18.845196805248566,0.18975836323873452
2025-11-21T16:00:00Z,2025-11-21T16:00:00Z,High-Bear,1.2984999999999858,4,0,100.0,11.852328719154759,0.11926094390211084
2025-11-21T20:00:00Z,2025-11-22T00:00:00Z,High-Bear,7.842939999999946,8,2,604.0,12.626229401418975,0.12705801042500742
2025-11-22T04:00:00Z,2025-11-22T12:00:00Z,High-Bear,15.415791999999993,12,3,1187.2,13.87246460645013,0.13961641048825246
2025-11-22T16:00:00Z,2025-11-23T00:00:00Z,High-Bear,7.842939999999833,12,2,604.0,9.54204209166054,0.0959919767486106
2025-11-23T04:00:00Z,2025-11-23T08:00:00Z,High-Bear,1.2984999999999858,8,0,100.0,9.023908771591781,0.09077487651896199
2025-11-23T12:00:00Z,2025-11-23T20:00:00Z,High-Bear,3.635799999999988,12,1,280.0,13.417571114349048,0.13503205161708998
2025-11-24T00:00:00Z,2025-11-24T04:00:00Z,High-Bear,15.415791999999765,8,3,1187.2,16.243158194465778,0.163514755325056
2025-11-24T08:00:00Z,2025-11-24T12:00:00Z,High-Bear,15.415791999999993,8,3,1187.2,15.683028977656521,0.15786720942569943
2025-11-24T16:00:00Z,2025-11-24T16:00:00Z,High-Bear,1.2984999999999858,4,0,100.0,15.40252938330462,0.15503929000504346
2025-11-24T20:00:00Z,2025-11-26T16:00:00Z,High-Bull,88.37640529408031,48,8,4915.261695999998,20.745270635164403,0.20893079290043026
2025-11-26T20:00:00Z,2025-11-27T00:00:00Z,High-Bear,15.415791999999765,8,3,1187.2,11.701822519556604,0.11774473164904986
2025-11-27T04:00:00Z,2025-11-27T08:00:00Z,High-Bear,3.6357999999999318,8,1,280.0,10.370430924382191,0.1043341791795438
2025-11-27T12:00:00Z,2025-11-27T16:00:00Z,High-Bear,7.842939999999946,8,2,604.0,7.9148633416245895,0.07960969185871747
2025-11-27T20:00:00Z,2025-11-28T12:00:00Z,High-Bear,29.046925599999987,20,4,2236.96,5.380175230093531,0.05410136661727627
2025-11-28T16:00:00Z,2025-11-29T00:00:00Z,High-Bear,15.415791999999765,12,3,1187.2,4.692431266278629,0.047182364485442996
2025-11-29T04:00:00Z,2025-11-29T08:00:00Z,High-Bear,1.2984999999999858,8,0,100.0,2.129259515412185,0.021404173525785275
2025-11-29T12:00:00Z,2025-11-29T12:00:00Z,High-Bear,1.2984999999999858,4,0,100.0,2.689641262035103,0.027038879506480207
2025-11-29T16:00:00Z,2025-11-29T16:00:00Z,High-Bear,1.2984999999999716,4,0,100.0,5.579928467120676,0.05611115004175993
2025-11-29T20:00:00Z,2025-11-29T20:00:00Z,High-Bear,1.2985,4,0,100.0,7.423162282908002,0.0746603461463824
2025-11-30T00:00:00Z,2025-11-30T00:00:00Z,High-Bull,1.7979999999999998,4,0,100.0,7.8188701846174435,0.07864340915264556
2025-11-30T04:00:00Z,2025-11-30T08:00:00Z,High-Bull,4.315199999999983,8,1,240.0,13.117890331764892,0.13201213607034745
2025-11-30T12:00:00Z,2025-11-30T20:00:00Z,High-Bull,12.772992000000084,12,3,710.3999999999999,16.255791480585714,0.16364213874811018
2025-12-01T00:00:00Z,2025-12-02T12:00:00Z,High-Bull,88.37640529408031,40,8,4915.261695999998,19.25484095687775,0.19389119999060345
2025-12-02T16:00:00Z,2025-12-03T04:00:00Z,High-Bull,4.3152000000000115,16,1,240.0,15.169895983197335,0.15269406546836173
2025-12-03T08:00:00Z,2025-12-03T08:00:00Z,High-Bull,1.7979999999999856,4,0,100.0,15.477413336102464,0.1557942337045759
2025-12-03T12:00:00Z,2025-12-03T12:00:00Z,High-Bull,1.7979999999999998,4,0,100.0,16.588921598434347,0.1670012593609771
2025-12-03T20:00:00Z,2025-12-03T20:00:00Z,High-Bull,1.7979999999999998,4,0,100.0,22.48779514744075,0.22651994460856084
2025-12-04T08:00:00Z,2025-12-04T08:00:00Z,High-Bull,1.7979999999999998,4,0,100.0,22.03515294562697,0.221950352213085
2025-12-04T12:00:00Z,2025-12-05T00:00:00Z,High-Bull,88.37640529408031,16,8,4915.261695999998,21.92696967010579,0.2208582632613698
2025-12-05T20:00:00Z,2025-12-05T20:00:00Z,High-Bear,1.2985,4,0,100.0,8.941553940041103,0.08994569329372482
2025-12-06T00:00:00Z,2025-12-06T00:00:00Z,High-Bear,1.2984999999999858,4,0,100.0,8.059056262806141,0.08106119628363828
2025-12-06T04:00:00Z,2025-12-06T08:00:00Z,High-Bear,3.635799999999988,8,1,280.0,9.601283258340555,0.09658851251279632
2025-12-06T16:00:00Z,2025-12-06T16:00:00Z,High-Bear,1.2985,4,0,100.0,8.51279213944709,0.08562896035029244
2025-12-06T20:00:00Z,2025-12-07T16:00:00Z,High-Bear,53.58296607999943,24,5,4126.528,8.812010696926365,0.08864142501288086
2025-12-08T00:00:00Z,2025-12-08T00:00:00Z,High-Bear,1.2984999999999858,4,0,100.0,5.4960415642927085,0.05526712631684916
2025-12-08T04:00:00Z,2025-12-08T04:00:00Z,High-Bear,1.2985,4,0,100.0,6.528095514080734,0.06565207381070692
2025-12-08T12:00:00Z,2025-12-09T16:00:00Z,High-Bear,15.415791999999993,32,3,1187.2,6.527680499109301,0.06564789732763643
2025-12-10T00:00:00Z,2025-12-10T04:00:00Z,High-Bear,1.2984999999999858,8,0,100.0,6.025037438760261,0.06058982913215161
2025-12-11T00:00:00Z,2025-12-11T12:00:00Z,High-Bear,53.58296607999943,16,5,4126.528,3.3488587588437646,0.03366820361236922
2025-12-11T16:00:00Z,2025-12-11T20:00:00Z,High-Bear,3.635799999999988,8,1,280.0,-3.3967405243384596,-0.0341264456033219
2025-12-12T00:00:00Z,2025-12-13T08:00:00Z,High-Bear,53.58296607999943,36,5,4126.528,-0.46092137417561574,-0.004632161040751814
2025-12-13T12:00:00Z,2025-12-14T08:00:00Z,High-Bear,15.415791999999993,24,3,1187.2,-3.016206077819239,-0.03030444254653597
2025-12-14T12:00:00Z,2025-12-17T00:00:00Z,Medium,9.22454399999995,64,3,710.3999999999999,-4.663368218297059,-0.046846066469574676
2025-12-17T04:00:00Z,2025-12-19T20:00:00Z,High-Bear,53.58296608000034,68,5,4126.528,-14.337900550333305,-0.14389215513798126
2025-12-20T00:00:00Z,2025-12-20T04:00:00Z,High-Bear,7.842939999999833,8,2,604.0,-17.137335005577203,-0.17193838541170736
2025-12-20T08:00:00Z,2025-12-22T00:00:00Z,High-Bear,53.58296607999943,44,5,4126.528,-17.081722873156224,-0.17138138672982972
2025-12-22T04:00:00Z,2025-12-22T08:00:00Z,Medium,1.2984999999999858,8,0,100.0,-19.40967666133615,-0.19469233676669973
2025-12-22T12:00:00Z,2025-12-22T12:00:00Z,Medium,1.2984999999999858,4,0,100.0,-17.741233753830656,-0.17798650002823768
2025-12-22T16:00:00Z,2025-12-22T16:00:00Z,Medium,1.2985,4,0,100.0,-17.553397635360025,-0.17610537847255747
2025-12-22T20:00:00Z,2025-12-23T16:00:00Z,Medium,1.2984999999999858,24,0,100.0,-20.465870127765395,-0.20526493339777518
2025-12-23T20:00:00Z,2025-12-23T20:00:00Z,Medium,1.2985,4,0,100.0,-18.142220553500167,-0.18200202356755124
2025-12-24T00:00:00Z,2025-12-24T00:00:00Z,Medium,1.2984999999999858,4,0,100.0,-16.509295394332625,-0.16564771982866544
2025-12-24T04:00:00Z,2025-12-24T20:00:00Z,Medium,1.2984999999999858,20,0,100.0,-17.600535125897,-0.1765774527567765
2025-12-25T00:00:00Z,2025-12-25T00:00:00Z,Medium,1.2985,4,0,100.0,-17.679947892125057,-0.17737274856887142
2025-12-25T04:00:00Z,2025-12-25T04:00:00Z,Medium,1.2984999999999858,4,0,100.0,-15.552651161699227,-0.1560641111046368
2025-12-25T08:00:00Z,2025-12-26T00:00:00Z,Medium,1.2985,20,0,100.0,-15.661699811952346,-0.157156647332779
2025-12-26T04:00:00Z,2025-12-26T04:00:00Z,Medium,1.2984999999999858,4,0,100.0,-11.294571031124134,-0.11338457015386272
2025-12-26T08:00:00Z,2025-12-26T08:00:00Z,Medium,1.2985,4,0,100.0,-11.986817986592879,-0.12032557566679092
2025-12-26T12:00:00Z,2025-12-26T12:00:00Z,Medium,1.2984999999999858,4,0,100.0,-12.102014286408114,-0.12148052960160305
2025-12-26T16:00:00Z,2025-12-26T20:00:00Z,Medium,1.2985,8,0,100.0,-13.650551678114853,-0.13700351700728364
2025-12-27T00:00:00Z,2025-12-30T16:00:00Z,High-Bear,53.58296607999943,92,5,4126.528,1.375667911917744,0.013827719954018214
2025-12-30T20:00:00Z,2026-01-02T16:00:00Z,High-Bear,53.58296607999943,72,5,4126.528,-3.946120552325294,-0.03964378051209971
2026-01-02T20:00:00Z,2026-01-03T16:00:00Z,High-Bear,15.415791999999765,24,3,1187.2,-6.887262227384894,-0.06917083668820379
2026-01-03T20:00:00Z,2026-01-04T00:00:00Z,High-Bear,1.2984999999999858,8,0,100.0,-7.799644378532955,-0.07832698645364733
2026-01-04T04:00:00Z,2026-01-04T04:00:00Z,High-Bear,1.2985,4,0,100.0,-5.9627782170063925,-0.059891527819411206
2026-01-04T08:00:00Z,2026-01-04T08:00:00Z,High-Bear,1.2985,4,0,100.0,-5.51715010182069,-0.055418016147601445
2026-01-04T12:00:00Z,2026-01-04T20:00:00Z,High-Bear,7.842939999999946,12,2,604.0,-4.983513863681743,-0.05006049338748264
2026-01-05T00:00:00Z,2026-01-05T00:00:00Z,High-Bear,1.2984999999999716,4,0,100.0,-6.047295693287524,-0.06073992533063288
2026-01-05T04:00:00Z,2026-01-05T20:00:00Z,High-Bear,15.415791999999993,20,3,1187.2,-4.909812115244749,-0.04932050825079415
2026-01-06T00:00:00Z,2026-01-06T12:00:00Z,Medium,1.2984999999999716,16,0,100.0,-4.448513251501829,-0.04468869617015869
2026-01-06T16:00:00Z,2026-01-13T16:00:00Z,Medium,5.6614599999999635,172,2,436.0,-3.16588288711539,-0.03180779788427568
2026-01-13T20:00:00Z,2026-01-13T20:00:00Z,Medium,1.2984999999999858,4,0,100.0,-3.791043947473749,-0.03808643290517111
2026-01-14T00:00:00Z,2026-01-14T00:00:00Z,Medium,1.2985,4,0,100.0,-2.9598367538483106,-0.029738256783851114
2026-01-14T04:00:00Z,2026-01-14T16:00:00Z,Medium,1.2985,16,0,100.0,-2.2325999945653763,-0.022433157305490337
2026-01-14T20:00:00Z,2026-01-15T08:00:00Z,Medium,1.2984999999999858,16,0,100.0,-2.717686857759427,-0.02730597755573605
2026-01-15T12:00:00Z,2026-01-18T20:00:00Z,Medium,5.66146000000002,84,2,436.0,-0.9905000502155481,-0.00995378349732956
2026-01-19T00:00:00Z,2026-01-19T04:00:00Z,Low,6.700260000000009,8,2,516.0,-9.818095082448885,-0.09857705219833424
2026-01-19T08:00:00Z,2026-01-19T08:00:00Z,Low,1.2985,4,0,100.0,-11.009691540734645,-0.1105278669700005
2026-01-19T12:00:00Z,2026-01-21T16:00:00Z,Low,55.92973993599981,56,6,4307.257600000001,-9.656480232918874,-0.09695595678509417
2026-01-21T20:00:00Z,2026-01-22T00:00:00Z,Low,3.3760999999999775,8,1,260.0,-11.374520096302698,-0.11418625083671197
2026-01-22T04:00:00Z,2026-01-22T08:00:00Z,Low,20.52876559999984,8,4,1580.9600000000003,6.481407150795282,0.06518222991462874
2026-01-22T12:00:00Z,2026-01-22T16:00:00Z,Low,34.144524960000105,8,5,2629.5360000000005,3.8959604072044574,0.039170718420966644
2026-01-22T20:00:00Z,2026-01-23T16:00:00Z,Low,55.92973993599981,24,6,4307.257600000001,0.6648656488738913,0.006682513352851416
2026-01-23T20:00:00Z,2026-01-25T00:00:00Z,Low,6.700259999999895,32,2,516.0,-3.1023664825629793,-0.031169844017764348
2026-01-25T04:00:00Z,2026-01-26T12:00:00Z,Low,55.9297399359989,36,6,4307.257600000001,-4.092567209737197,-0.04111441783470893
2026-01-26T16:00:00Z,2026-01-27T00:00:00Z,Low,3.3760999999999775,12,1,260.0,-6.8811018799162404,-0.06910900923198238
2026-01-27T04:00:00Z,2026-01-27T20:00:00Z,Low,6.700259999999895,20,2,516.0,-7.872029233628696,-0.07905332796522835
2026-01-28T00:00:00Z,2026-01-28T00:00:00Z,Medium,1.2984999999999858,4,0,100.0,-3.232640300757883,-0.032478295420013126
2026-01-28T04:00:00Z,2026-01-28T04:00:00Z,Medium,1.2985,4,0,100.0,-6.207780783608541,-0.062350856071824445
2026-01-28T08:00:00Z,2026-01-28T08:00:00Z,Medium,1.2985,4,0,100.0,-4.645525098636694,-0.04666690628937209
2026-01-28T12:00:00Z,2026-02-03T00:00:00Z,Medium,14.212861599999794,136,4,1094.5599999999997,-4.26988455599705,-0.042895004912635315
2026-02-03T04:00:00Z,2026-02-03T04:00:00Z,Medium,1.2984999999999858,4,0,100.0,-14.417502961609829,-0.14468987231139874
2026-02-03T08:00:00Z,2026-02-03T20:00:00Z,Medium,5.6614599999999635,16,2,436.0,-14.619616569484483,-0.14671524987440732
2026-02-04T00:00:00Z,2026-02-04T00:00:00Z,Medium,1.2985,4,0,100.0,-21.858414716045715,-0.219201013562198
2026-02-04T04:00:00Z,2026-02-06T00:00:00Z,Medium,9.22454399999995,48,3,710.3999999999999,-19.744556682179258,-0.1980447600229085
2026-02-06T04:00:00Z,2026-02-06T04:00:00Z,High-Bear,1.2985,4,0,100.0,-25.227366255008,-0.2529001628609362
2026-02-06T08:00:00Z,2026-02-06T08:00:00Z,High-Bear,1.2984999999999858,4,0,100.0,-21.054988300803846,-0.2111610890272786
2026-02-06T12:00:00Z,2026-02-06T12:00:00Z,High-Bear,1.2985,4,0,100.0,-17.437311954168976,-0.17494278025962373
2026-02-06T16:00:00Z,2026-02-06T16:00:00Z,High-Bear,1.2984999999999858,4,0,100.0,-14.914364024465343,-0.14966876261686135
2026-02-06T20:00:00Z,2026-02-07T00:00:00Z,High-Bear,7.842939999999946,8,2,604.0,-12.774631880946652,-0.12822363601467934
2026-02-07T04:00:00Z,2026-02-07T20:00:00Z,High-Bear,53.58296607999943,20,5,4126.528,-13.488740804411448,-0.13538170369149505
2026-02-08T00:00:00Z,2026-02-08T08:00:00Z,High-Bear,1.2985,12,0,100.0,-16.090302476847373,-0.16145049852547277
2026-02-08T12:00:00Z,2026-02-08T12:00:00Z,High-Bear,1.2985,4,0,100.0,-14.391444687840405,-0.1444287367445063
2026-02-08T16:00:00Z,2026-02-08T20:00:00Z,High-Bear,3.635799999999988,8,1,280.0,-13.316954356876964,-0.13365984860145286
2026-02-09T00:00:00Z,2026-02-09T00:00:00Z,High-Bear,1.2984999999999858,4,0,100.0,-13.672760589174505,-0.13722611046858013
2026-02-09T04:00:00Z,2026-02-09T16:00:00Z,High-Bear,53.58296607999943,16,5,4126.528,-12.136652810860937,-0.12182780897144196
2026-02-09T20:00:00Z,2026-02-13T16:00:00Z,High-Bear,53.58296607999943,96,5,4126.528,-12.0742450393845,-0.12120211857883367
2026-02-13T20:00:00Z,2026-02-13T20:00:00Z,Medium,1.2985,4,0,100.0,-10.92677541400512,-0.10969637324285131
2026-02-14T00:00:00Z,2026-02-14T08:00:00Z,Medium,1.2984999999999858,12,0,100.0,-11.831474339806858,-0.11876806358631642
2026-02-14T12:00:00Z,2026-02-20T04:00:00Z,Medium,5.66146000000002,140,2,436.0,-8.649629962192884,-0.08685545012216966
2026-02-20T08:00:00Z,2026-02-20T08:00:00Z,Medium,1.2985,4,0,100.0,-10.723118097771533,-0.10765401237073924
2026-02-20T12:00:00Z,2026-02-25T12:00:00Z,Medium,5.6614599999999635,124,2,436.0,-9.829828643804584,-0.09869474491958075
2026-02-25T16:00:00Z,2026-02-25T16:00:00Z,Low,1.2985,4,0,100.0,-9.218160283375587,-0.09255907577299105
2026-02-25T20:00:00Z,2026-02-25T20:00:00Z,Medium,1.2984999999999858,4,0,100.0,-6.241753103511005,-0.06269185962228807
2026-02-26T00:00:00Z,2026-02-26T00:00:00Z,Medium,1.2985,4,0,100.0,-8.978480651583332,-0.09015463452427541
2026-02-26T04:00:00Z,2026-02-26T20:00:00Z,Low,20.528765600000067,20,4,1580.9600000000003,-10.029847231369192,-0.1007009756517685
2026-02-27T00:00:00Z,2026-02-27T04:00:00Z,Low,3.3760999999999775,8,1,260.0,-11.358224344278845,-0.11402284797389362
2026-02-27T08:00:00Z,2026-02-27T12:00:00Z,Low,6.700260000000009,8,2,516.0,-11.931187920296992,-0.1197678210703157
2026-02-27T16:00:00Z,2026-02-28T00:00:00Z,Low,3.3760999999999775,12,1,260.0,-12.783177903991394,-0.1283093054995077
2026-02-28T04:00:00Z,2026-02-28T12:00:00Z,Low,12.018915999999901,12,3,925.6000000000001,-13.310085188658437,-0.1335909961132753
2026-02-28T16:00:00Z,2026-02-28T16:00:00Z,Low,1.2984999999999858,4,0,100.0,-14.12657538995643,-0.14177434703457337
2026-02-28T20:00:00Z,2026-03-01T00:00:00Z,Low,3.3760999999999206,8,1,260.0,-10.876682208121014,-0.10919402533663414
2026-03-01T04:00:00Z,2026-03-02T12:00:00Z,Low,55.92973993599981,36,6,4307.257600000001,-7.578060440271783,-0.07610344999833263
2026-03-02T16:00:00Z,2026-03-04T08:00:00Z,Low,34.14452495999965,44,5,2629.5360000000005,-6.88452935933479,-0.06914340865392665
2026-03-04T12:00:00Z,2026-03-04T12:00:00Z,Low,1.2984999999999858,4,0,100.0,-5.911120280912385,-0.059372971589410906
2026-03-04T16:00:00Z,2026-03-04T20:00:00Z,Low,3.3760999999999775,8,1,260.0,-2.6564266452903107,-0.026690629430137225
2026-03-05T00:00:00Z,2026-03-05T08:00:00Z,Low,3.3760999999999775,12,1,260.0,-3.404581454593736,-0.034205195084069384
2026-03-05T12:00:00Z,2026-03-06T00:00:00Z,Low,20.52876559999984,16,4,1580.9600000000003,-2.668780200367904,-0.026814719341183846
2026-03-06T04:00:00Z,2026-03-07T04:00:00Z,Low,34.14452495999965,28,5,2629.5360000000005,-4.486533779581103,-0.04507046912319845
2026-03-07T08:00:00Z,2026-03-07T08:00:00Z,Low,1.2984999999999716,4,0,100.0,-8.53343611883589,-0.08568968687582279
2026-03-07T12:00:00Z,2026-03-08T12:00:00Z,Low,6.700260000000009,28,2,516.0,-7.823372948639218,-0.07856509053868477
2026-03-08T16:00:00Z,2026-03-09T00:00:00Z,Low,6.700259999999895,12,2,516.0,-8.472634158097136,-0.08507965497677183
2026-03-09T04:00:00Z,2026-03-09T04:00:00Z,Low,1.2984999999999858,4,0,100.0,-8.386433576037412,-0.08421478350910672
2026-03-09T08:00:00Z,2026-03-09T12:00:00Z,Low,3.3760999999999775,8,1,260.0,-8.700017761017719,-0.08736097829536993
2026-03-09T16:00:00Z,2026-03-09T16:00:00Z,Low,1.2985,4,0,100.0,-6.1545447330824565,-0.061816484521515225
2026-03-09T20:00:00Z,2026-03-10T00:00:00Z,Low,6.700260000000009,8,2,516.0,-5.102212783589755,-0.051252239048216186
2026-03-10T04:00:00Z,2026-03-10T04:00:00Z,Low,1.2985,4,0,100.0,-5.381703233288404,-0.05405823095201434
2026-03-10T08:00:00Z,2026-03-10T08:00:00Z,Low,1.2985,4,0,100.0,-4.761615937062357,-0.04783254607964027
2026-03-10T12:00:00Z,2026-03-10T16:00:00Z,Low,3.3760999999999775,8,1,260.0,-4.075681656509245,-0.04094485301150419
2026-03-10T20:00:00Z,2026-03-11T12:00:00Z,Low,6.700259999999895,20,2,516.0,-5.083232356687928,-0.051061676111008314
2026-03-11T16:00:00Z,2026-03-11T16:00:00Z,Low,1.2984999999999858,4,0,100.0,-6.349829510521509,-0.06377668140687964
