time,open,high,low,close,volume,trades
2026-06-01T20:00:00Z,256.74,257.02,249.85,252.95,20032.1304,0
2026-06-02T00:00:00Z,252.91,254.27,245.0,253.66,18807.9317,0
2026-06-02T04:00:00Z,253.63,255.29,248.54,249.31,20058.9763,0
2026-06-02T08:00:00Z,249.37,250.75,245.77,248.01,21196.8489,0
2026-06-02T12:00:00Z,247.95,250.4,236.3,239.48,25135.141,0
2026-06-02T16:00:00Z,239.36,245.75,232.15,236.77,23617.893,0
2026-06-02T20:00:00Z,236.78,240.03,222.48,225.97,26042.0838,0
2026-06-03T00:00:00Z,226.11,229.84,220.0,221.37,23917.7263,0
2026-06-03T04:00:00Z,221.36,236.63,221.33,235.54,22627.5567,0
2026-06-03T08:00:00Z,235.56,235.73,230.79,231.12,23118.4126,0
2026-06-03T12:00:00Z,231.16,233.7,227.22,228.48,25046.9994,0
2026-06-03T16:00:00Z,228.63,230.43,224.15,224.88,23468.3439,0
2026-06-03T20:00:00Z,224.71,231.57,221.7,226.31,22765.7739,0
2026-06-04T00:00:00Z,226.37,229.77,205.46,223.84,24824.274,0
2026-06-04T04:00:00Z,223.9,225.59,215.39,215.55,8902.9852,0
2026-06-04T08:00:00Z,215.53,219.31,210.34,213.97,10125.2332,0
2026-06-04T12:00:00Z,214.04,220.1,211.88,218.94,9793.955,0
2026-06-04T16:00:00Z,219.08,220.8,214.63,216.29,8790.64989646,0
2026-06-04T20:00:00Z,216.29,216.35,205.77,211.76,11887.9278,0
2026-06-05T00:00:00Z,211.55,212.96,203.3,203.63,10516.8662,0
2026-06-05T04:00:00Z,203.67,208.34,193.23,202.87,17622.5581,0
2026-06-05T08:00:00Z,202.84,203.22,196.33,196.64,10640.0805,0
2026-06-05T12:00:00Z,196.66,201.66,191.11,193.95,13118.4961,0
2026-06-05T16:00:00Z,193.77,201.2,186.65,193.18,14714.8211,0
2026-06-05T20:00:00Z,193.27,199.5,191.48,195.18,14977.8741,0
2026-06-06T00:00:00Z,195.29,198.67,191.32,191.92,8719.6961,0
2026-06-06T04:00:00Z,191.94,195.91,183.32,194.24,11627.0623,0
2026-06-06T08:00:00Z,194.28,198.06,190.32,194.55,9748.5772,0
2026-06-06T12:00:00Z,194.66,198.69,193.15,195.77,11322.3844,0
2026-06-06T16:00:00Z,195.75,197.43,193.33,194.24,9096.4972,0
2026-06-06T20:00:00Z,194.3,195.12,192.11,193.75,9033.0369,0
2026-06-07T00:00:00Z,193.81,204.39,192.83,203.1,9726.2666,0
2026-06-07T04:00:00Z,203.25,211.78,201.3,211.25,11131.8286,0
2026-06-07T08:00:00Z,211.14,215.07,207.7,209.72,9821.3344,0
2026-06-07T12:00:00Z,209.84,212.87,205.34,211.59,11324.8307,0
2026-06-07T16:00:00Z,211.6,211.87,203.68,204.62,8696.4829,0
2026-06-07T20:00:00Z,204.31,220.2,204.0,214.11,11409.6315,0
2026-06-08T00:00:00Z,214.14,217.61,210.66,211.5,11624.9183,0
2026-06-08T04:00:00Z,211.57,211.96,206.78,211.3,8372.6742,0
2026-06-08T08:00:00Z,211.34,213.84,208.58,212.78,8856.4145,0
2026-06-08T12:00:00Z,212.84,217.8,210.58,216.16,11172.4399,0
2026-06-08T16:00:00Z,216.33,219.8,214.92,218.19,8843.801,0
2026-06-08T20:00:00Z,218.23,218.99,214.68,215.42,12874.6215,0
2026-06-09T00:00:00Z,215.47,216.12,209.84,212.35,8833.8825,0
2026-06-09T04:00:00Z,212.41,218.85,211.76,217.43,8417.0182,0
2026-06-09T08:00:00Z,217.42,217.6,213.09,215.76,8494.9732,0
2026-06-09T12:00:00Z,215.73,217.15,208.23,208.25,12322.2733,0
2026-06-09T16:00:00Z,208.23,211.2,204.75,210.27,15591.8575,0
2026-06-09T20:00:00Z,210.25,211.78,204.92,206.18,7653.8886,0
2026-06-10T00:00:00Z,206.27,211.12,205.14,207.21,7936.0085,0
2026-06-10T04:00:00Z,207.22,208.56,203.67,206.73,6939.1315,0
2026-06-10T08:00:00Z,206.71,207.57,202.84,203.82,9568.3781,0
2026-06-10T12:00:00Z,203.87,214.63,203.28,210.22,13487.0821,0
2026-06-10T16:00:00Z,210.28,210.88,201.44,202.42,9659.48288377,0
2026-06-10T20:00:00Z,202.49,203.39,197.69,200.89,9186.6622,0
2026-06-11T00:00:00Z,200.89,210.25,200.72,209.07,7900.7584,0
2026-06-11T04:00:00Z,209.18,210.24,207.0,208.93,5988.9082,0
2026-06-11T08:00:00Z,208.96,210.96,207.66,209.71,5668.2708,0
2026-06-11T12:00:00Z,209.77,209.91,206.0,208.45,9219.8764,0
2026-06-11T16:00:00Z,208.4,214.38,205.13,213.91,9703.1045,0
2026-06-11T20:00:00Z,213.86,218.09,212.49,213.92,7921.1671,0
2026-06-12T00:00:00Z,213.84,215.03,211.11,214.28,5020.9943,0
2026-06-12T04:00:00Z,214.36,215.49,208.51,211.22,5977.855,0
2026-06-12T08:00:00Z,211.24,215.42,211.19,213.39,6023.5716,0
2026-06-12T12:00:00Z,213.36,217.95,210.68,212.48,9276.6398,0
2026-06-12T16:00:00Z,212.43,215.05,211.91,212.35,7278.1254,0
2026-06-12T20:00:00Z,212.43,213.85,211.0,212.27,5869.2497,0
2026-06-13T00:00:00Z,212.18,218.01,212.0,217.41,6782.8987,0
2026-06-13T04:00:00Z,217.33,236.84,213.52,234.73,12581.3342,0
2026-06-13T08:00:00Z,234.81,249.42,232.47,246.09,15392.4136,0
2026-06-13T12:00:00Z,246.05,269.29,244.88,262.87,19279.4931,0
2026-06-13T16:00:00Z,262.97,277.24,250.9,251.47,20633.4996,0
2026-06-13T20:00:00Z,251.49,266.8,250.45,262.81,10312.0192,0
2026-06-14T00:00:00Z,262.88,276.72,261.57,275.63,9989.4171,0
2026-06-14T04:00:00Z,275.55,282.0,267.63,269.55,10423.099,0
2026-06-14T08:00:00Z,269.41,276.8,264.77,270.17,9228.1085,0
2026-06-14T12:00:00Z,270.28,270.57,257.13,262.76,9774.2703,0
2026-06-14T16:00:00Z,262.68,268.45,259.69,263.94,7181.4407,0
2026-06-14T20:00:00Z,264.05,276.02,261.8,270.7,14042.7796,0
2026-06-15T00:00:00Z,270.89,285.0,266.81,276.27,7898.3699,0
2026-06-15T04:00:00Z,275.98,289.37,271.85,280.14,9150.8481,0
2026-06-15T08:00:00Z,279.93,291.02,260.77,279.27,16698.5855,0
2026-06-15T12:00:00Z,279.34,284.72,270.24,273.95,12279.2684,0
2026-06-15T16:00:00Z,273.98,275.78,268.75,269.51,7691.80766424,0
2026-06-15T20:00:00Z,269.47,271.34,261.56,266.45,8469.4242,0
2026-06-16T00:00:00Z,266.44,268.0,258.71,262.95,8198.0244,0
2026-06-16T04:00:00Z,262.96,269.8,259.37,269.38,8717.9814,0
2026-06-16T08:00:00Z,269.35,271.14,263.45,263.99,8562.1939,0
2026-06-16T12:00:00Z,263.99,267.33,252.07,253.46,11725.3148,0
2026-06-16T16:00:00Z,253.26,256.8,249.48,252.71,9423.8849,0
2026-06-16T20:00:00Z,252.66,259.12,252.47,257.61,9861.5994,0
2026-06-17T00:00:00Z,257.78,263.43,256.56,257.53,9561.8094,0
2026-06-17T04:00:00Z,257.6,260.89,252.7,255.11,8042.1568,0
2026-06-17T08:00:00Z,255.18,255.45,249.83,253.0,7902.46299423,0
2026-06-17T12:00:00Z,253.04,259.48,249.58,259.32,9008.7377,0
2026-06-17T16:00:00Z,259.31,260.49,245.78,246.74,9359.5276,0
2026-06-17T20:00:00Z,246.58,248.46,242.16,246.46,9375.5736,0
2026-06-18T00:00:00Z,246.51,249.2,245.07,246.15,7675.9867,0
2026-06-18T04:00:00Z,246.1,246.38,239.61,242.91,9261.7418,0
2026-06-18T08:00:00Z,242.91,243.95,237.93,239.37,8012.6806,0
2026-06-18T12:00:00Z,239.37,241.98,232.46,233.11,9287.2752,0
2026-06-18T16:00:00Z,233.19,236.34,230.34,235.3,9493.029,0
2026-06-18T20:00:00Z,235.39,238.52,233.68,236.11,7859.325,0
2026-06-19T00:00:00Z,236.12,236.25,228.72,229.93,8145.8299,0
2026-06-19T04:00:00Z,229.91,231.5,226.49,227.66,8860.8913,0
2026-06-19T08:00:00Z,227.71,228.73,224.84,225.86,7790.4732,0
2026-06-19T12:00:00Z,225.95,230.57,223.35,224.42,8738.4008708,0
2026-06-19T16:00:00Z,224.44,227.61,222.24,223.66,8799.6024,0
2026-06-19T20:00:00Z,223.63,229.89,222.65,228.72,8880.7514,0
2026-06-20T00:00:00Z,228.64,229.8,226.37,227.95,7554.5089,0
2026-06-20T04:00:00Z,227.95,235.03,227.66,231.49,10122.0639,0
2026-06-20T08:00:00Z,231.48,232.69,229.07,230.19,7979.4305,0
2026-06-20T12:00:00Z,230.22,234.66,227.52,233.69,10011.1541,0
2026-06-20T16:00:00Z,233.78,233.79,226.04,228.58,8940.263,0
2026-06-20T20:00:00Z,228.57,233.76,228.51,231.67,8534.6561,0
2026-06-21T00:00:00Z,231.68,238.58,229.41,237.62,7486.5721,0
2026-06-21T04:00:00Z,237.55,242.09,234.92,236.21,8708.9419,0
2026-06-21T08:00:00Z,236.29,238.01,233.16,234.0,9046.9545,0
2026-06-21T12:00:00Z,233.94,237.64,232.05,236.54,8199.4005,0
2026-06-21T16:00:00Z,236.66,239.89,233.42,238.81,8126.7837,0
2026-06-21T20:00:00Z,238.77,238.8,227.98,228.77,9535.3439,0
2026-06-22T00:00:00Z,228.77,236.16,228.24,228.57,9086.2474,0
2026-06-22T04:00:00Z,228.66,233.39,227.69,232.06,9085.0643,0
2026-06-22T08:00:00Z,232.05,235.46,231.05,234.39,8076.7374,0
2026-06-22T12:00:00Z,234.53,236.23,229.03,229.18,10041.0445,0
2026-06-22T16:00:00Z,229.23,232.08,227.94,231.08,8953.0406,0
2026-06-22T20:00:00Z,230.99,233.24,227.05,228.03,9003.7,0
2026-06-23T00:00:00Z,228.04,229.24,224.19,225.43,8809.8091,0
2026-06-23T04:00:00Z,225.45,226.8,219.56,222.62,9487.7409,0
2026-06-23T08:00:00Z,222.76,223.13,216.25,221.27,9604.7025,0
2026-06-23T12:00:00Z,221.25,221.53,214.16,215.98,9998.12184821,0
2026-06-23T16:00:00Z,216.02,219.82,214.99,218.5,9221.3496,0
2026-06-23T20:00:00Z,218.31,221.3,217.93,220.54,8755.6477,0
2026-06-24T00:00:00Z,220.6,223.01,218.41,220.28,6591.9239,0
2026-06-24T04:00:00Z,220.21,226.12,218.12,221.25,9069.2332,0
2026-06-24T08:00:00Z,221.3,223.37,218.75,221.94,7468.6551,0
2026-06-24T12:00:00Z,222.03,222.29,215.05,215.72,9852.865,0
2026-06-24T16:00:00Z,215.63,216.86,205.92,213.87,12625.3506,0
2026-06-24T20:00:00Z,213.89,220.28,213.41,219.46,9257.8165,0
2026-06-25T00:00:00Z,219.42,221.25,218.34,219.02,7171.0278,0
2026-06-25T04:00:00Z,219.04,223.67,217.4,222.82,7481.0137,0
2026-06-25T08:00:00Z,222.78,223.79,217.03,218.13,6424.3801,0
2026-06-25T12:00:00Z,218.19,219.29,204.52,213.01,11921.8418,0
2026-06-25T16:00:00Z,212.99,215.02,208.17,210.11,10269.7982,0
2026-06-25T20:00:00Z,210.15,213.99,209.2,212.38,8649.9581,0
2026-06-26T00:00:00Z,212.5,213.09,204.92,211.34,9479.0731,0
2026-06-26T04:00:00Z,211.18,217.43,210.25,216.69,9520.283,0
2026-06-26T08:00:00Z,216.67,217.03,208.66,208.96,8979.6285,0
2026-06-26T12:00:00Z,208.97,214.79,206.92,213.72,11364.8096,0
2026-06-26T16:00:00Z,213.78,216.99,212.69,212.92,10259.2652,0
2026-06-26T20:00:00Z,213.08,215.6,211.95,214.45,9197.468,0
2026-06-27T00:00:00Z,214.53,214.82,212.18,213.46,6823.146,0
2026-06-27T04:00:00Z,213.43,214.9,212.51,214.38,7072.0609,0
2026-06-27T08:00:00Z,214.45,214.46,211.48,212.39,6430.4425,0
2026-06-27T12:00:00Z,212.39,215.59,211.67,214.66,7982.8742,0
2026-06-27T16:00:00Z,214.7,214.81,209.1,209.43,8347.3635,0
2026-06-27T20:00:00Z,209.37,211.1,207.65,209.49,8777.8858,0
2026-06-28T00:00:00Z,209.1,210.76,208.39,209.14,7257.8567,0
2026-06-28T04:00:00Z,209.21,209.25,207.12,208.54,7528.2519,0
2026-06-28T08:00:00Z,208.53,210.81,207.33,208.63,7825.346,0
2026-06-28T12:00:00Z,208.59,209.51,207.12,208.53,7431.1331,0
2026-06-28T16:00:00Z,208.53,208.86,202.61,204.42,9209.5287,0
2026-06-28T20:00:00Z,204.42,206.63,202.15,205.23,9390.0323,0
2026-06-29T00:00:00Z,205.24,209.19,203.78,207.94,9342.9041,0
2026-06-29T04:00:00Z,207.95,208.3,204.32,206.5,7662.1612,0
2026-06-29T08:00:00Z,206.51,207.09,204.6,205.42,8404.304,0
2026-06-29T12:00:00Z,205.42,208.8,201.25,203.87,11001.4184,0
2026-06-29T16:00:00Z,203.87,210.77,203.27,209.11,9034.0803,0
2026-06-29T20:00:00Z,209.16,209.32,207.08,208.57,7240.9959,0
2026-06-30T00:00:00Z,208.51,209.22,204.69,206.03,5572.4568,0
2026-06-30T04:00:00Z,206.03,207.21,205.12,206.38,4755.8298,0
2026-06-30T08:00:00Z,206.36,206.43,202.67,203.56,6017.9781,0
2026-06-30T12:00:00Z,203.57,205.82,200.81,202.66,10140.6637,0
2026-06-30T16:00:00Z,202.73,205.01,202.14,202.85,6344.2934,0
2026-06-30T20:00:00Z,202.77,202.87,199.8,202.14,6282.8079,0
2026-07-01T00:00:00Z,202.24,203.5,196.65,203.18,8025.6505,0
2026-07-01T04:00:00Z,203.18,204.8,196.62,197.38,6665.9623,0
2026-07-01T08:00:00Z,197.37,199.28,196.04,197.19,7249.26451076,0
2026-07-01T12:00:00Z,197.2,206.27,195.67,205.21,11336.76498808,0
2026-07-01T16:00:00Z,205.22,206.44,202.91,203.85,8849.0844,0
2026-07-01T20:00:00Z,203.89,209.71,202.24,202.85,9065.3165,0
2026-07-02T00:00:00Z,202.87,208.66,201.71,208.26,6999.9038,0
2026-07-02T04:00:00Z,208.22,208.5,202.85,204.06,5831.4562,0
2026-07-02T08:00:00Z,204.2,213.55,203.92,212.6,7708.0352,0
2026-07-02T12:00:00Z,212.54,219.49,210.87,212.15,11922.2901,0
2026-07-02T16:00:00Z,212.15,213.84,209.59,210.29,7810.1267,0
2026-07-02T20:00:00Z,210.31,211.2,208.0,209.4,6449.5877,0
2026-07-03T00:00:00Z,209.34,214.65,208.22,212.68,7141.54,0
2026-07-03T04:00:00Z,212.73,215.17,210.88,213.55,5217.8243,0
2026-07-03T08:00:00Z,213.56,217.43,213.1,216.59,7173.3691,0
2026-07-03T12:00:00Z,216.62,218.0,213.87,215.21,7133.1333,0
2026-07-03T16:00:00Z,215.17,215.97,214.07,214.7,5849.0755,0
2026-07-03T20:00:00Z,214.7,217.58,214.38,215.33,5867.6518,0
2026-07-04T00:00:00Z,215.25,216.81,213.14,213.96,4655.9026,0
2026-07-04T04:00:00Z,213.97,215.8,212.74,213.7,4783.7065,0
2026-07-04T08:00:00Z,213.77,214.3,211.5,212.38,4084.2008,0
2026-07-04T12:00:00Z,212.38,215.97,212.17,215.02,5535.3032,0
2026-07-04T16:00:00Z,215.08,219.21,214.59,217.27,7594.7946,0
2026-07-04T20:00:00Z,217.26,218.35,215.67,216.8,6119.0919,0
2026-07-05T00:00:00Z,216.8,217.16,211.61,212.05,5653.4008,0
2026-07-05T04:00:00Z,212.02,213.86,211.68,213.54,4504.254,0
2026-07-05T08:00:00Z,213.57,213.95,208.88,211.24,3422.7862,0
2026-07-05T12:00:00Z,211.2,214.4,210.61,212.41,3689.4011,0
2026-07-05T16:00:00Z,212.51,213.3,211.07,213.21,2576.0123,0
2026-07-05T20:00:00Z,213.17,217.0,212.71,215.28,5724.4567,0
2026-07-06T00:00:00Z,215.3,218.62,213.48,214.99,2513.3671,0
2026-07-06T04:00:00Z,214.95,215.21,211.2,213.06,1008.1353,0
2026-07-06T08:00:00Z,212.92,213.63,210.37,210.7,1238.6598,0
2026-07-06T12:00:00Z,210.68,212.91,206.43,212.55,5333.7421,0
2026-07-06T16:00:00Z,212.57,216.62,211.72,215.36,3048.8487,0
2026-07-06T20:00:00Z,215.48,219.2,214.52,214.64,2900.606,0
2026-07-07T00:00:00Z,214.7,216.65,210.45,210.76,1790.6556,0
2026-07-07T04:00:00Z,210.71,214.89,209.04,212.71,2361.0523,0
2026-07-07T08:00:00Z,212.82,215.99,211.58,215.4,2287.9615,0
2026-07-07T12:00:00Z,215.48,217.65,209.97,215.58,6768.1801,0
2026-07-07T16:00:00Z,215.63,217.37,211.33,213.9,6676.7355,0
2026-07-07T20:00:00Z,213.88,215.26,210.62,211.31,5084.8759,0
2026-07-08T00:00:00Z,211.37,213.49,205.7,208.28,6558.8595,0
2026-07-08T04:00:00Z,208.28,209.35,207.19,207.9,4572.3718,0
2026-07-08T08:00:00Z,207.98,208.27,203.57,206.04,6693.1653,0
2026-07-08T12:00:00Z,206.11,206.11,200.48,202.22,8299.3442,0
2026-07-08T16:00:00Z,202.23,205.73,201.83,204.55,5052.6521,0
2026-07-08T20:00:00Z,204.56,204.87,201.85,204.86,3462.621454,0
2026-07-09T00:00:00Z,204.85,205.8,201.24,202.93,3864.5401,0
2026-07-09T04:00:00Z,202.99,207.56,202.84,206.56,4797.5191,0
2026-07-09T08:00:00Z,206.57,207.62,204.58,205.86,4046.0095,0
2026-07-09T12:00:00Z,205.86,208.43,205.41,207.07,6025.5785,0
2026-07-09T16:00:00Z,207.08,210.34,205.91,208.5,6146.3672,0
2026-07-09T20:00:00Z,208.59,215.18,207.67,214.01,7066.9414,0
2026-07-10T00:00:00Z,214.0,216.26,210.75,214.98,7863.2706,0
2026-07-10T04:00:00Z,214.98,215.44,211.15,211.25,4205.0482,0
2026-07-10T08:00:00Z,211.23,214.96,211.08,213.94,5387.9947,0
2026-07-10T12:00:00Z,213.98,214.89,209.44,211.54,8736.0888,0
2026-07-10T16:00:00Z,211.53,212.7,210.07,211.95,5948.9307,0
2026-07-10T20:00:00Z,211.97,213.68,210.84,213.15,4131.6199,0
2026-07-11T00:00:00Z,213.15,213.69,211.46,213.18,5333.177,0
2026-07-11T04:00:00Z,213.18,214.67,211.86,212.75,5466.8696,0
2026-07-11T08:00:00Z,212.7,213.86,212.03,212.78,3334.0216,0
2026-07-11T12:00:00Z,212.82,214.47,211.63,212.59,4210.4616,0
2026-07-11T16:00:00Z,212.64,214.95,211.92,214.71,2783.7746,0
